content,explanation
यथावत्पूजितस्तेन देवर्षिर्नारदस्तदा ।       आपृष्ट्वैवाभ्यनुज्ञातस्स जगाम विहायसम् ।।1.2.2।।    ,The divine sage Narada after having been worshipped by Valmiki in a befitting manner sought his leave and went to heaven.
स मुहूर्तं गते तस्मिन्देवलोकं मुनिस्तदा ।जगाम तमसातीरं जाह्नव्यास्त्वविदूरत: ।।1.2.3।।    ,"After Narada had gone to devaloka, sage Valmiki reached the bank of river Tamasa which is not very far from the Ganges for morning ablutions."
स तु तीरं समासाद्य तमसाया महामुनि: ।शिष्यमाह स्थितं पार्श्वे दृष्ट्वा तीर्थमकर्दमम् ।।1.2.4।।    ,"The eminent sage Valmiki reached the bank of Tamasa and seen a descent into the river with pellucid waters, spoke to the disciple standing by the side. "
अकर्दममिदं तीर्थं भरद्वाज निशामय ।रमणीयं प्रसन्नाम्बु सन्मनुष्यमनो यथा ।।1.2.5।।    ,"""O Bharadwaja, behold the beautiful and pleasant waters of this river. This holy spot  is as clear and pure as the mind of a virtuous man."
न्यस्यतां कलशस्तात दीयतां वल्कलं मम ।इदमेवावगाहिष्ये तमसातीर्थमुत्तमम् ।।1.2.6।।  ,"O dear one Put down the pitcher on the ground. Give me my garment. I shall take a dip in Tamasa, the holiest of places"". "
एवमुक्तो भरद्वाजो वाल्मीकेन महात्मना ।    प्रायच्छत मुनेस्तस्य वल्कलं नियतो गुरो: ।।1.2.7।।    ,"Asked thus by the nobleminded master Valmiki, Bharadwaja, ever obedient to his spiritual master, gave the sage the bark garment."
स शिष्यहस्तादादाय वल्कलं नियतेन्द्रिय: ।विचचार ह पश्यंस्तत्सर्वतो विपुलं वनम् ।।1.2.8।।  ,"Valmiki who had his senses under his command received the barkgarment from the hands of his disciple and wandered about in that extensive forest, looking all around."
तस्याभ्याशे तु मिथुनं चरन्तमनपायिनम् ।ददर्श भगवांस्तत्र क्रौञ्चयोश्चारुनिस्वनम् ।।1.2.9।। ,Sage Valmiki espied a pair of melodious kraunchas. Flying about in each other's in separable company there in its vicinity. 
तस्मात्तु मिथुनादेकं पुमांसं पापनिश्चय: ।जघान वैरनिलयो निषादस्तस्य पश्यत: ।।1.2.10।।  ,A sinful and cruelhearted hunter struck down the male bird of the pair in his very  presence.
तं शोणितपरीताङ्गं वेष्टमानं महीतले ।भार्या तु निहतं दृष्ट्वा रुराव करुणां गिरम् ।।1.2.11।।  वियुक्ता पतिना तेन द्विजेन सहचारिणा ।ताम्रशीर्षेण मत्तेन पत्रिणा सहितेन वै ।।1.2.12।।   ,"The female companion saw the male bird struck down by the hunter and rolling on the earth, drenched in blood. Separated from her winged comparion with coppercrested head intoxicated with her love, the female companion lifted a piteous wail. "
